company,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars
microsoft,1.0,2.0,1.0,3.0,1.0
microsoft,4.0,4.0,4.0,5.0,3.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,3.0,5.0,4.0,4.0,4.0
microsoft,5.0,4.0,4.0,4.0,2.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,5.0,3.0,5.0,5.0,3.0
microsoft,3.0,4.0,4.0,5.0,4.0
microsoft,3.0,3.0,2.0,3.0,1.0
microsoft,4.0,3.0,3.0,4.0,3.0
microsoft,5.0,3.0,4.0,5.0,3.0
microsoft,1.0,2.0,2.0,3.0,1.0
microsoft,4.0,3.0,4.0,4.0,2.0
microsoft,3.0,5.0,3.0,4.0,3.0
microsoft,1.0,1.0,2.0,3.0,1.0
microsoft,3.0,4.0,4.0,4.0,2.0
microsoft,3.0,1.0,2.0,3.0,2.0
microsoft,4.0,4.0,3.0,3.0,4.0
microsoft,5.0,2.0,5.0,4.0,3.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,3.0,4.0,4.0,4.0,4.0
microsoft,4.0,2.0,3.0,2.0,3.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,5.0,4.0,4.0,4.0,3.0
microsoft,4.0,5.0,5.0,4.0,3.0
microsoft,2.0,3.0,3.0,4.0,2.0
microsoft,4.0,1.0,2.0,3.0,1.0
microsoft,5.0,5.0,5.0,3.0,5.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,5.0,4.0,4.0,5.0,3.0
microsoft,3.0,2.0,4.0,5.0,2.0
microsoft,2.0,3.0,3.0,3.0,1.0
microsoft,4.0,2.0,4.0,3.0,1.0
microsoft,2.0,2.0,1.0,4.0,1.0
microsoft,1.0,3.0,3.0,3.0,3.0
microsoft,5.0,3.0,3.0,2.0,3.0
microsoft,1.0,1.0,3.0,3.0,2.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,3.0,4.0,4.0,5.0,4.0
microsoft,2.0,2.0,3.0,5.0,2.0
microsoft,3.0,4.0,3.0,3.0,4.0
microsoft,3.0,4.0,4.0,4.0,4.0
microsoft,1.0,1.0,2.0,4.0,4.0
microsoft,1.0,3.0,3.0,4.0,3.0
microsoft,3.0,3.0,3.0,5.0,3.0
microsoft,4.0,4.0,3.0,4.0,4.0
microsoft,4.0,5.0,4.0,2.0,1.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,5.0,3.0,5.0,5.0,3.0
microsoft,5.0,4.0,2.0,3.0,3.0
microsoft,3.0,2.0,2.0,4.0,2.0
microsoft,3.0,4.0,5.0,5.0,4.0
microsoft,4.0,3.0,2.0,3.0,2.0
microsoft,3.0,4.0,4.0,5.0,3.0
microsoft,3.0,3.0,5.0,4.0,3.0
microsoft,3.0,4.0,4.0,3.0,3.0
microsoft,2.0,2.0,3.0,3.0,2.0
microsoft,3.0,5.0,5.0,4.0,4.0
microsoft,2.0,4.0,4.0,4.0,4.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,4.0,5.0,5.0,4.0
microsoft,4.0,3.0,3.0,4.0,2.0
microsoft,3.0,2.0,3.0,4.0,2.0
microsoft,5.0,5.0,5.0,4.0,5.0
microsoft,2.0,1.0,3.0,3.0,1.0
microsoft,5.0,4.0,4.0,4.0,4.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,4.0,3.0,3.0,3.0
microsoft,5.0,5.0,3.0,3.0,5.0
microsoft,5.0,5.0,3.0,3.0,5.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,2.0,1.0,2.0,5.0,2.0
microsoft,2.0,3.0,3.0,3.0,3.0
microsoft,1.0,1.0,3.0,4.0,1.0
microsoft,2.0,3.0,3.0,2.0,1.0
microsoft,5.0,5.0,5.0,4.0,3.0
microsoft,2.0,2.0,2.0,5.0,2.0
microsoft,5.0,5.0,5.0,4.0,5.0
microsoft,2.0,4.0,4.0,3.0,2.0
microsoft,2.0,3.0,4.0,3.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,4.0,4.0,3.0,3.0
microsoft,2.0,1.0,1.0,4.0,1.0
microsoft,2.0,4.0,3.0,2.0,1.0
microsoft,4.0,4.0,3.0,4.0,3.0
microsoft,3.0,4.0,4.0,5.0,3.0
microsoft,3.0,2.0,4.0,4.0,2.0
microsoft,3.0,3.0,3.0,3.0,3.0
microsoft,1.0,4.0,4.0,5.0,3.0
microsoft,4.0,2.0,4.0,4.0,2.0
microsoft,3.0,2.0,3.0,4.0,2.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,4.0,4.0,4.0,2.0,3.0
microsoft,5.0,5.0,4.0,3.0,2.0
microsoft,4.0,2.0,4.0,3.0,1.0
microsoft,4.0,3.0,3.0,5.0,3.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,3.0,2.0,3.0,2.0,1.0
microsoft,4.0,1.0,1.0,4.0,1.0
microsoft,1.0,2.0,4.0,5.0,4.0
microsoft,5.0,3.0,3.0,4.0,3.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,5.0,5.0,4.0,4.0,3.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,3.0,4.0,3.0,4.0,3.0
microsoft,2.0,1.0,3.0,3.0,1.0
microsoft,3.0,2.0,3.0,4.0,2.0
microsoft,2.0,2.0,4.0,4.0,2.0
microsoft,5.0,3.0,3.0,3.0,3.0
microsoft,3.0,4.0,4.0,5.0,4.0
microsoft,5.0,5.0,5.0,4.0,3.0
microsoft,2.0,2.0,4.0,4.0,1.0
microsoft,1.0,2.0,2.0,3.0,1.0
microsoft,1.0,1.0,4.0,4.0,1.0
microsoft,2.0,1.0,1.0,3.0,1.0
microsoft,3.0,3.0,3.0,3.0,3.0
microsoft,4.0,3.0,4.0,5.0,4.0
microsoft,5.0,3.0,4.0,4.0,3.0
microsoft,3.0,3.0,3.0,4.0,4.0
microsoft,3.0,3.0,3.0,2.0,2.0
microsoft,3.0,3.0,4.0,5.0,4.0
microsoft,2.0,3.0,4.0,5.0,2.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,2.0,3.0,4.0,4.0,1.0
microsoft,3.0,4.0,2.0,4.0,2.0
microsoft,3.0,1.0,4.0,5.0,1.0
microsoft,3.0,3.0,4.0,4.0,2.0
microsoft,1.0,1.0,3.0,5.0,2.0
microsoft,2.0,2.0,3.0,4.0,2.0
microsoft,4.0,5.0,3.0,4.0,3.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,5.0,5.0,4.0,4.0
microsoft,3.0,5.0,3.0,2.0,4.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,3.0,2.0,4.0,4.0,2.0
microsoft,4.0,4.0,3.0,3.0,3.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,3.0,1.0,2.0,3.0,1.0
microsoft,2.0,1.0,2.0,3.0,1.0
microsoft,4.0,2.0,5.0,5.0,3.0
microsoft,3.0,2.0,4.0,4.0,2.0
microsoft,5.0,4.0,5.0,5.0,4.0
microsoft,3.0,4.0,5.0,4.0,4.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,3.0,3.0,1.0,2.0,1.0
microsoft,2.0,2.0,3.0,3.0,1.0
microsoft,4.0,2.0,4.0,4.0,2.0
microsoft,5.0,4.0,5.0,4.0,3.0
microsoft,2.0,5.0,4.0,5.0,2.0
microsoft,3.0,5.0,4.0,5.0,3.0
microsoft,3.0,2.0,2.0,3.0,2.0
microsoft,4.0,5.0,4.0,4.0,5.0
microsoft,4.0,4.0,2.0,3.0,1.0
microsoft,3.0,3.0,4.0,3.0,4.0
microsoft,2.0,1.0,1.0,4.0,1.0
microsoft,3.0,4.0,5.0,4.0,3.0
microsoft,4.0,4.0,3.0,3.0,1.0
microsoft,4.0,3.0,3.0,4.0,2.0
microsoft,1.0,1.0,5.0,5.0,1.0
microsoft,5.0,2.0,4.0,3.0,3.0
microsoft,2.0,2.0,5.0,4.0,1.0
microsoft,4.0,4.0,5.0,5.0,3.0
microsoft,3.0,4.0,4.0,5.0,3.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,4.0,3.0,4.0,3.0,4.0
microsoft,3.0,4.0,4.0,4.0,1.0
microsoft,3.0,3.0,3.0,4.0,2.0
microsoft,4.0,2.0,4.0,4.0,2.0
microsoft,5.0,4.0,4.0,4.0,2.0
microsoft,4.0,3.0,4.0,4.0,1.0
microsoft,1.0,1.0,1.0,5.0,1.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,3.0,3.0,4.0,4.0,3.0
microsoft,4.0,4.0,3.0,5.0,4.0
microsoft,3.0,4.0,4.0,4.0,3.0
microsoft,1.0,3.0,4.0,3.0,2.0
microsoft,4.0,3.0,5.0,5.0,2.0
microsoft,5.0,4.0,3.0,4.0,2.0
microsoft,3.0,4.0,2.0,1.0,2.0
microsoft,2.0,4.0,4.0,4.0,2.0
microsoft,3.0,3.0,4.0,2.0,3.0
microsoft,2.0,4.0,5.0,4.0,3.0
microsoft,2.0,5.0,4.0,3.0,2.0
microsoft,4.0,5.0,3.0,3.0,4.0
microsoft,3.0,4.0,4.0,4.0,4.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,3.0,3.0,3.0,3.0
microsoft,5.0,3.0,3.0,5.0,3.0
microsoft,3.0,2.0,3.0,5.0,1.0
microsoft,3.0,1.0,3.0,3.0,2.0
microsoft,2.0,1.0,3.0,4.0,2.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,1.0,1.0,3.0,3.0,1.0
microsoft,2.0,3.0,4.0,3.0,1.0
microsoft,1.0,1.0,1.0,3.0,1.0
microsoft,5.0,4.0,5.0,5.0,3.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,1.0,3.0,2.0,4.0,2.0
microsoft,4.0,4.0,4.0,3.0,3.0
microsoft,1.0,4.0,4.0,4.0,2.0
microsoft,3.0,3.0,4.0,5.0,3.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,4.0,3.0,5.0,2.0
microsoft,5.0,3.0,4.0,4.0,4.0
microsoft,3.0,4.0,4.0,4.0,3.0
microsoft,3.0,3.0,4.0,3.0,2.0
microsoft,5.0,2.0,5.0,5.0,2.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,3.0,4.0,5.0,3.0
microsoft,1.0,1.0,1.0,1.0,1.0
microsoft,4.0,5.0,4.0,5.0,4.0
microsoft,2.0,2.0,5.0,5.0,2.0
microsoft,3.0,1.0,4.0,4.0,3.0
microsoft,2.0,1.0,2.0,5.0,1.0
microsoft,4.0,4.0,3.0,3.0,4.0
microsoft,4.0,3.0,5.0,5.0,2.0
microsoft,4.0,4.0,1.0,3.0,3.0
microsoft,2.0,5.0,3.0,4.0,3.0
microsoft,3.0,3.0,4.0,4.0,2.0
microsoft,3.0,3.0,4.0,4.0,2.0
microsoft,3.0,3.0,1.0,3.0,2.0
microsoft,4.0,5.0,4.0,4.0,4.0
microsoft,2.0,3.0,4.0,4.0,1.0
microsoft,3.0,2.0,1.0,4.0,1.0
microsoft,3.0,3.0,3.0,4.0,3.0
microsoft,3.0,3.0,3.0,4.0,2.0
microsoft,2.0,2.0,2.0,3.0,1.0
microsoft,4.0,3.0,4.0,4.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,5.0,4.0,4.0,2.0
microsoft,4.0,4.0,4.0,4.0,2.0
microsoft,5.0,4.0,4.0,3.0,4.0
microsoft,5.0,1.0,4.0,4.0,3.0
microsoft,3.0,2.0,3.0,3.0,2.0
microsoft,1.0,2.0,3.0,5.0,1.0
microsoft,3.0,1.0,5.0,5.0,2.0
microsoft,3.0,5.0,5.0,4.0,4.0
microsoft,1.0,3.0,4.0,2.0,2.0
microsoft,5.0,3.0,4.0,5.0,3.0
microsoft,4.0,2.0,4.0,4.0,2.0
microsoft,4.0,4.0,5.0,4.0,2.0
microsoft,3.0,3.0,5.0,5.0,2.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,3.0,4.0,4.0,3.0,2.0
microsoft,4.0,5.0,5.0,2.0,1.0
microsoft,5.0,4.0,1.0,4.0,2.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,3.0,3.0,4.0,5.0,3.0
microsoft,5.0,4.0,5.0,5.0,4.0
microsoft,2.0,1.0,1.0,4.0,1.0
microsoft,3.0,3.0,4.0,5.0,4.0
microsoft,5.0,5.0,4.0,5.0,4.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,5.0,3.0,3.0,3.0,1.0
microsoft,3.0,3.0,3.0,4.0,3.0
microsoft,2.0,3.0,3.0,3.0,1.0
microsoft,2.0,3.0,4.0,3.0,1.0
microsoft,3.0,3.0,4.0,4.0,2.0
microsoft,5.0,4.0,2.0,4.0,2.0
microsoft,2.0,1.0,5.0,3.0,1.0
microsoft,2.0,1.0,3.0,2.0,2.0
microsoft,4.0,4.0,3.0,4.0,4.0
microsoft,4.0,4.0,3.0,5.0,2.0
microsoft,3.0,4.0,4.0,4.0,3.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,2.0,1.0,3.0,4.0,3.0
microsoft,2.0,4.0,4.0,5.0,3.0
microsoft,4.0,5.0,4.0,5.0,3.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,3.0,1.0,3.0,3.0,1.0
microsoft,4.0,3.0,3.0,4.0,2.0
microsoft,3.0,2.0,3.0,3.0,2.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,3.0,2.0,4.0,4.0,2.0
microsoft,3.0,5.0,5.0,2.0,5.0
microsoft,4.0,2.0,3.0,5.0,2.0
microsoft,3.0,3.0,2.0,1.0,1.0
microsoft,2.0,3.0,4.0,4.0,2.0
microsoft,4.0,4.0,5.0,3.0,3.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,2.0,2.0,3.0,2.0,1.0
microsoft,5.0,3.0,4.0,4.0,4.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,5.0,5.0,3.0,5.0,5.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,2.0,2.0,4.0,2.0
microsoft,4.0,4.0,4.0,3.0,3.0
microsoft,1.0,1.0,4.0,4.0,3.0
microsoft,5.0,3.0,3.0,5.0,3.0
microsoft,1.0,1.0,3.0,3.0,1.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,4.0,3.0,5.0,5.0,4.0
microsoft,4.0,4.0,3.0,4.0,2.0
microsoft,4.0,3.0,3.0,4.0,2.0
microsoft,1.0,3.0,2.0,5.0,3.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,4.0,4.0,4.0,4.0,1.0
microsoft,4.0,5.0,5.0,3.0,4.0
microsoft,4.0,3.0,3.0,4.0,2.0
microsoft,3.0,2.0,4.0,5.0,2.0
microsoft,2.0,4.0,4.0,5.0,2.0
microsoft,2.0,4.0,5.0,3.0,3.0
microsoft,4.0,3.0,5.0,4.0,4.0
microsoft,2.0,2.0,4.0,4.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,2.0,5.0,5.0,5.0,2.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,4.0,5.0,5.0,4.0
microsoft,3.0,5.0,4.0,5.0,3.0
microsoft,3.0,4.0,5.0,5.0,4.0
microsoft,3.0,2.0,4.0,3.0,2.0
microsoft,2.0,1.0,1.0,3.0,2.0
microsoft,2.0,1.0,1.0,2.0,1.0
microsoft,3.0,3.0,2.0,3.0,2.0
microsoft,4.0,5.0,3.0,4.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,3.0,4.0,4.0,2.0
microsoft,2.0,1.0,3.0,4.0,1.0
microsoft,2.0,3.0,3.0,4.0,4.0
microsoft,3.0,3.0,5.0,4.0,3.0
microsoft,2.0,1.0,2.0,2.0,1.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,4.0,2.0,5.0,4.0,2.0
microsoft,3.0,4.0,4.0,4.0,4.0
microsoft,5.0,3.0,3.0,4.0,2.0
microsoft,2.0,4.0,5.0,5.0,4.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,1.0,2.0,2.0,2.0,1.0
microsoft,1.0,1.0,1.0,2.0,1.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,2.0,3.0,3.0,5.0,3.0
microsoft,4.0,4.0,5.0,4.0,5.0
microsoft,2.0,4.0,5.0,4.0,2.0
microsoft,1.0,4.0,2.0,3.0,2.0
microsoft,2.0,2.0,2.0,3.0,3.0
microsoft,5.0,4.0,4.0,4.0,4.0
microsoft,4.0,5.0,5.0,4.0,2.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,4.0,3.0,3.0,3.0,3.0
microsoft,5.0,4.0,5.0,5.0,5.0
microsoft,2.0,2.0,3.0,3.0,2.0
microsoft,5.0,3.0,4.0,4.0,4.0
microsoft,3.0,3.0,3.0,3.0,2.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,3.0,3.0,5.0,5.0,2.0
microsoft,3.0,2.0,3.0,4.0,2.0
microsoft,1.0,3.0,2.0,3.0,2.0
microsoft,2.0,3.0,5.0,4.0,3.0
microsoft,3.0,1.0,4.0,4.0,2.0
microsoft,3.0,1.0,2.0,4.0,2.0
microsoft,2.0,2.0,3.0,4.0,2.0
microsoft,3.0,3.0,4.0,4.0,3.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,5.0,4.0,4.0,5.0,3.0
microsoft,3.0,1.0,4.0,4.0,1.0
microsoft,2.0,2.0,4.0,4.0,2.0
microsoft,3.0,1.0,3.0,4.0,2.0
microsoft,3.0,5.0,5.0,5.0,4.0
microsoft,4.0,3.0,4.0,5.0,3.0
microsoft,5.0,3.0,4.0,5.0,2.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,5.0,2.0,3.0,5.0,3.0
microsoft,3.0,1.0,1.0,3.0,1.0
microsoft,3.0,1.0,1.0,4.0,1.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,3.0,4.0,5.0,3.0
microsoft,4.0,4.0,5.0,5.0,3.0
microsoft,3.0,4.0,4.0,5.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,3.0,4.0,5.0,3.0
microsoft,3.0,5.0,5.0,3.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,4.0,2.0,3.0,4.0,2.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,1.0,1.0,1.0,3.0,1.0
microsoft,3.0,3.0,4.0,4.0,2.0
microsoft,3.0,1.0,3.0,3.0,1.0
microsoft,3.0,5.0,4.0,5.0,4.0
microsoft,5.0,5.0,5.0,4.0,4.0
microsoft,3.0,3.0,3.0,3.0,3.0
microsoft,2.0,4.0,4.0,3.0,2.0
microsoft,4.0,3.0,3.0,4.0,3.0
microsoft,4.0,4.0,5.0,4.0,3.0
microsoft,1.0,1.0,1.0,1.0,1.0
microsoft,2.0,2.0,2.0,3.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,4.0,5.0,5.0,4.0
microsoft,3.0,1.0,2.0,4.0,1.0
microsoft,1.0,3.0,3.0,2.0,1.0
microsoft,2.0,4.0,3.0,4.0,2.0
microsoft,1.0,4.0,3.0,4.0,1.0
microsoft,4.0,4.0,3.0,4.0,2.0
microsoft,3.0,3.0,4.0,3.0,2.0
microsoft,4.0,2.0,2.0,3.0,1.0
microsoft,1.0,1.0,2.0,3.0,1.0
microsoft,3.0,4.0,5.0,4.0,3.0
microsoft,1.0,1.0,2.0,3.0,1.0
microsoft,3.0,4.0,3.0,4.0,2.0
microsoft,2.0,3.0,4.0,5.0,2.0
microsoft,5.0,4.0,4.0,5.0,3.0
microsoft,5.0,2.0,3.0,5.0,3.0
microsoft,3.0,2.0,4.0,4.0,4.0
microsoft,3.0,3.0,3.0,3.0,2.0
microsoft,4.0,4.0,4.0,5.0,3.0
microsoft,4.0,4.0,3.0,4.0,3.0
microsoft,4.0,4.0,4.0,3.0,2.0
microsoft,3.0,5.0,3.0,3.0,3.0
microsoft,4.0,4.0,4.0,3.0,4.0
microsoft,3.0,4.0,4.0,5.0,3.0
microsoft,1.0,1.0,2.0,3.0,1.0
microsoft,4.0,4.0,4.0,4.0,2.0
microsoft,4.0,3.0,5.0,4.0,4.0
microsoft,4.0,5.0,5.0,5.0,4.0
microsoft,5.0,5.0,5.0,5.0,4.0
microsoft,5.0,4.0,5.0,5.0,4.0
microsoft,3.0,3.0,2.0,4.0,2.0
microsoft,2.0,1.0,1.0,4.0,1.0
microsoft,4.0,5.0,4.0,3.0,3.0
microsoft,3.0,3.0,4.0,5.0,3.0
microsoft,5.0,3.0,5.0,5.0,3.0
microsoft,4.0,1.0,2.0,4.0,1.0
microsoft,2.0,2.0,2.0,3.0,2.0
microsoft,2.0,3.0,3.0,2.0,2.0
microsoft,4.0,2.0,4.0,4.0,2.0
microsoft,3.0,3.0,3.0,3.0,3.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,4.0,2.0,3.0,3.0,2.0
microsoft,4.0,2.0,4.0,5.0,1.0
microsoft,5.0,5.0,4.0,4.0,4.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,1.0,2.0,4.0,3.0,2.0
microsoft,2.0,4.0,3.0,3.0,3.0
microsoft,3.0,4.0,4.0,3.0,4.0
microsoft,1.0,2.0,3.0,3.0,1.0
microsoft,2.0,3.0,3.0,5.0,2.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,2.0,2.0,4.0,5.0,2.0
microsoft,5.0,5.0,4.0,3.0,2.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,4.0,5.0,5.0,3.0,4.0
microsoft,3.0,3.0,3.0,4.0,1.0
microsoft,4.0,5.0,4.0,3.0,3.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,1.0,1.0,3.0,5.0,1.0
microsoft,4.0,4.0,2.0,3.0,3.0
microsoft,2.0,5.0,5.0,5.0,4.0
microsoft,2.0,3.0,4.0,4.0,3.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,3.0,3.0,5.0,5.0,3.0
microsoft,2.0,3.0,4.0,3.0,3.0
microsoft,1.0,1.0,1.0,1.0,1.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,2.0,2.0,2.0,2.0,2.0
microsoft,1.0,1.0,2.0,2.0,1.0
microsoft,2.0,1.0,2.0,4.0,1.0
microsoft,4.0,4.0,4.0,3.0,3.0
microsoft,4.0,5.0,4.0,5.0,4.0
microsoft,1.0,3.0,1.0,4.0,1.0
microsoft,4.0,4.0,5.0,4.0,4.0
microsoft,3.0,4.0,4.0,5.0,3.0
microsoft,2.0,2.0,3.0,2.0,2.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,5.0,5.0,5.0,3.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,5.0,2.0,3.0,4.0,2.0
microsoft,4.0,4.0,3.0,3.0,3.0
microsoft,2.0,3.0,5.0,5.0,4.0
microsoft,4.0,1.0,3.0,4.0,1.0
microsoft,4.0,3.0,4.0,5.0,3.0
microsoft,1.0,1.0,3.0,3.0,1.0
microsoft,5.0,3.0,4.0,4.0,3.0
microsoft,3.0,2.0,2.0,3.0,1.0
microsoft,4.0,2.0,4.0,3.0,2.0
microsoft,5.0,4.0,4.0,4.0,4.0
microsoft,4.0,3.0,3.0,4.0,3.0
microsoft,3.0,5.0,4.0,5.0,5.0
microsoft,1.0,5.0,2.0,4.0,3.0
microsoft,3.0,3.0,2.0,4.0,3.0
microsoft,1.0,1.0,3.0,2.0,2.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,4.0,4.0,5.0,4.0,4.0
microsoft,3.0,1.0,3.0,3.0,1.0
microsoft,1.0,4.0,2.0,2.0,1.0
microsoft,4.0,1.0,3.0,5.0,1.0
microsoft,2.0,3.0,3.0,3.0,2.0
microsoft,4.0,5.0,5.0,4.0,3.0
microsoft,3.0,4.0,5.0,5.0,5.0
microsoft,2.0,4.0,4.0,4.0,2.0
microsoft,4.0,4.0,3.0,5.0,2.0
microsoft,5.0,5.0,3.0,3.0,2.0
microsoft,3.0,5.0,3.0,5.0,4.0
microsoft,3.0,5.0,5.0,4.0,3.0
microsoft,5.0,4.0,4.0,4.0,2.0
microsoft,4.0,2.0,3.0,5.0,2.0
microsoft,2.0,3.0,3.0,4.0,2.0
microsoft,3.0,3.0,3.0,4.0,3.0
microsoft,4.0,3.0,3.0,3.0,3.0
microsoft,3.0,2.0,3.0,3.0,2.0
microsoft,2.0,3.0,2.0,4.0,4.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,5.0,2.0,4.0,4.0,2.0
microsoft,4.0,3.0,3.0,3.0,3.0
microsoft,5.0,4.0,5.0,5.0,4.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,3.0,5.0,5.0,4.0,3.0
microsoft,5.0,4.0,4.0,5.0,4.0
microsoft,2.0,3.0,3.0,3.0,3.0
microsoft,4.0,5.0,5.0,4.0,1.0
microsoft,5.0,4.0,5.0,5.0,3.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,4.0,4.0,4.0,5.0,4.0
microsoft,3.0,4.0,4.0,3.0,3.0
microsoft,4.0,2.0,4.0,4.0,3.0
microsoft,3.0,3.0,3.0,3.0,4.0
microsoft,1.0,1.0,3.0,2.0,1.0
microsoft,2.0,4.0,3.0,4.0,1.0
microsoft,3.0,3.0,4.0,5.0,2.0
microsoft,2.0,4.0,4.0,3.0,3.0
microsoft,3.0,3.0,3.0,3.0,1.0
microsoft,2.0,4.0,4.0,5.0,1.0
microsoft,3.0,4.0,4.0,4.0,3.0
microsoft,4.0,3.0,4.0,4.0,3.0
microsoft,2.0,3.0,5.0,5.0,2.0
microsoft,3.0,2.0,3.0,3.0,1.0
microsoft,5.0,5.0,4.0,4.0,2.0
microsoft,1.0,2.0,2.0,2.0,2.0
microsoft,4.0,1.0,4.0,5.0,1.0
microsoft,3.0,4.0,4.0,4.0,3.0
microsoft,2.0,2.0,2.0,3.0,1.0
microsoft,1.0,2.0,3.0,2.0,1.0
microsoft,4.0,4.0,4.0,4.0,4.0
microsoft,4.0,4.0,5.0,4.0,2.0
microsoft,3.0,1.0,4.0,4.0,3.0
microsoft,4.0,4.0,4.0,4.0,3.0
microsoft,3.0,4.0,3.0,3.0,2.0
microsoft,3.0,3.0,4.0,4.0,3.0
microsoft,4.0,3.0,4.0,5.0,2.0
microsoft,3.0,1.0,2.0,3.0,1.0
microsoft,5.0,5.0,5.0,5.0,5.0
microsoft,2.0,3.0,3.0,4.0,3.0
microsoft,4.0,3.0,4.0,5.0,2.0
microsoft,4.0,5.0,5.0,3.0,2.0
microsoft,4.0,5.0,4.0,4.0,5.0
microsoft,4.0,5.0,5.0,4.0,4.0
microsoft,1.0,1.0,1.0,5.0,1.0
microsoft,1.0,3.0,4.0,3.0,1.0
microsoft,5.0,5.0,4.0,4.0,4.0
